laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_IDR,HDD,SSD,Flash Storage,Hybrid,Memory_2,Touchscreen,IPS,TypeResolution,x_res,y_res
131,Dell,Inspiron 5770,Notebook,17.3,1920x1080,Intel Core i7 8550U 1.8GHz,16,256,AMD Radeon 530,Windows 10,2.8,23732000.0,1,1,0,0,2000,0,0,1,1920,1080
132,HP,ProBook 470,Notebook,17.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,2.5,15776000.0,0,1,0,0,0,0,0,1,1920,1080
133,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000,AMD Radeon R7 M445,Windows 10,2.36,10862830.0,1,0,0,0,0,0,0,0,1366,768
134,Dell,Inspiron 3567,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,1000,AMD Radeon R5 M430,Windows 10,2.2,7633000.0,1,0,0,0,0,0,0,1,1920,1080
135,Acer,Swift 3,Ultrabook,14.0,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.6,15028000.0,0,1,0,0,0,0,1,1,1920,1080
136,Acer,Aspire A515-51G-37JS,Notebook,15.6,1920x1080,Intel Core i3 7130U 2.7GHz,4,256,Nvidia GeForce MX130,Windows 10,2.2,9724000.0,0,1,0,0,0,0,0,1,1920,1080
137,HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1000,Intel HD Graphics 620,Windows 10,2.05,10166000.0,1,0,0,0,0,0,0,0,1366,768
138,HP,Probook 440,Notebook,14.0,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.63,16796000.0,0,1,0,0,0,0,0,1,1920,1080
139,Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1000,Intel HD Graphics 500,No OS,1.9,4290120.0,1,0,0,0,0,0,0,0,1366,768
140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,3.0,15946000.0,1,1,0,0,1000,0,0,1,1920,1080
141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,1000,Nvidia GeForce 920MX,No OS,2.2,8483000.0,1,0,0,0,0,0,0,1,1920,1080
142,HP,Envy 13-AD007nv,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,4,256,Intel HD Graphics 620,Windows 10,1.32,11883000.0,0,1,0,0,0,0,1,1,1920,1080
143,Acer,Aspire 5,Notebook,17.3,1920x1080,Intel Core i3 7130U 2.7GHz,4,1000,Nvidia GeForce MX130,Windows 10,3.0,11135000.0,1,0,0,0,0,0,1,1,1920,1080
144,Lenovo,ThinkPad E480,Notebook,14.0,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,AMD Radeon RX 550,Windows 10,1.75,18972340.0,0,1,0,0,0,0,1,1,1920,1080
145,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1050M,No OS,2.4,14773000.0,0,1,0,0,0,0,1,1,1920,1080
146,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500,Intel HD Graphics 520,Windows 10,2.1,10234000.0,1,0,0,0,0,0,0,0,1366,768
147,HP,255 G6,Notebook,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4,256,AMD Radeon R4 Graphics,Windows 10,1.86,6273000.0,0,1,0,0,0,0,0,0,1366,768
148,Asus,ZenBook UX430UA,Ultrabook,14.0,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.25,18683000.0,0,1,0,0,0,0,0,1,1920,1080
149,HP,EliteBook Folio,Ultrabook,12.5,3840x2160,Intel Core M 6Y75 1.2GHz,8,512,Intel HD Graphics 515,Windows 10,0.97,34238000.0,0,1,0,0,0,1,1,3,3840,2160
150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,1000,Intel HD Graphics 500,Windows 10,2.0,5848000.0,1,0,0,0,0,0,0,1,1920,1080
151,MSI,GE72MVR 7RG,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1070,Windows 10,2.9,34493000.0,1,1,0,0,1000,0,0,1,1920,1080
152,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000,Intel HD Graphics 520,Windows 10,2.1,7599000.0,1,0,0,0,0,0,0,0,1366,768
153,Dell,Inspiron 5577,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1050,Windows 10,2.56,21237420.0,0,1,0,0,0,0,0,1,1920,1080
154,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050,Windows 10,2.62,15283000.0,0,0,0,1,0,0,0,1,1920,1080
155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,128,Intel HD Graphics 620,Windows 10,1.9,8466000.0,0,1,0,0,0,0,0,0,1366,768
156,MSI,GE73VR 7RE,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,2.8,32130000.0,1,1,0,0,1000,0,0,1,1920,1080
157,HP,EliteBook 840,Ultrabook,14.0,1920x1080,Intel Core i5 7500U 2.7GHz,4,256,Intel HD Graphics 620,Windows 10,1.48,18394000.0,0,1,0,0,0,0,0,1,1920,1080
158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,6,256,AMD Radeon 520,Windows 10,1.91,10523000.0,0,1,0,0,0,0,0,1,1920,1080
159,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,1920x1080,Intel Core i3 7100U 2.4GHz,4,256,Intel HD Graphics 620,Windows 10,1.74,10693000.0,0,1,0,0,0,1,1,1,1920,1080
160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.1,22355000.0,0,1,0,0,0,1,0,1,1920,1080
161,Dell,Inspiron 5579,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.56,17833000.0,0,1,0,0,0,1,0,1,1920,1080
163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4,500,Intel HD Graphics 520,Windows 10,2.1,7599000.0,1,0,0,0,0,0,0,0,1366,768
164,Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1000,AMD Radeon R5 M420,Windows 10,2.03,6851000.0,1,0,0,0,0,0,0,0,1366,768
165,Acer,Aspire A517-51G,Notebook,17.3,1920x1080,Intel Core i5 8250U 1.6GHz,4,256,Nvidia GeForce MX150,Windows 10,3.0,13685000.0,0,1,0,0,0,0,1,1,1920,1080
166,Dell,Inspiron 3576,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,AMD Radeon 520,Windows 10,2.13,12376000.0,0,1,0,0,0,0,0,1,1920,1080
167,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,18343000.0,0,1,0,0,0,0,1,1,1920,1080
168,Acer,Aspire A315-31,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1000,Intel HD Graphics 500,Windows 10,2.1,5916000.0,1,0,0,0,0,0,0,0,1366,768
169,MSI,GE63VR 7RE,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,2.4,30583000.0,1,1,0,0,1000,0,1,1,1920,1080
170,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000,Intel HD Graphics 505,Windows 10,2.1,6179670.0,1,0,0,0,0,0,0,0,1366,768
171,Dell,Inspiron 5577,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,2.56,18028330.0,1,1,0,0,1000,0,0,1,1920,1080
172,Acer,Aspire A517-51G,Notebook,17.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Nvidia GeForce MX150,Windows 10,3.0,14518000.0,0,1,0,0,0,0,1,1,1920,1080
173,HP,ProBook 430,Notebook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,4,500,Intel UHD Graphics 620,Windows 10,1.49,12818000.0,1,0,0,0,0,0,1,1,1920,1080
174,Huawei,MateBook X,Ultrabook,13.0,2160x1440,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.05,22933000.0,0,1,0,0,0,0,1,1,2160,1440
175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,1920x1080,Intel Core i5 7200U 2.5GHz,6,2000,AMD Radeon 520,Windows 10,2.71,11883000.0,1,0,0,0,0,0,1,1,1920,1080
176,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4,500,AMD Radeon R4 Graphics,No OS,2.2,5253000.0,1,0,0,0,0,0,0,0,1366,768
177,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500,Intel HD Graphics 620,Windows 10,2.0,8313000.0,1,0,0,0,0,0,0,0,1366,768
178,HP,ProBook 470,Notebook,17.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Nvidia GeForce 930MX,Windows 10,2.5,15691000.0,0,1,0,0,0,0,0,1,1920,1080
179,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,8,1000,Intel HD Graphics 620,Windows 10,2.3,7803000.0,1,0,0,0,0,0,0,0,1366,768
180,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128,Intel HD Graphics 520,Windows 10,2.1,7633000.0,0,1,0,0,0,0,0,0,1366,768
181,MSI,GT80S 6QF-074US,Gaming,18.4,1920x1080,Intel Core i7 6920HQ 2.9GHz,32,512,Nvidia GTX 980 SLI,Windows 10,4.4,47583000.0,1,1,0,0,1000,0,0,1,1920,1080
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,128,AMD R17M-M1-70,Windows 10,1.9,13821000.0,1,1,0,0,1000,0,0,1,1920,1080
183,HP,Spectre x360,2 in 1 Convertible,13.3,3840x2160,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.29,25483000.0,0,1,0,0,0,1,1,3,3840,2160
184,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,16,256,AMD Radeon 530,Linux,2.02,17833000.0,1,1,0,0,2000,0,0,1,1920,1080
185,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.23,23783000.0,0,1,0,0,0,0,0,1,1920,1080
186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,3840x2160,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,1.4,31433000.0,0,1,0,0,0,1,1,3,3840,2160
187,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,2.0,13481000.0,0,1,0,0,0,0,0,0,1366,768
188,Xiaomi,Mi Notebook,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Nvidia GeForce MX150,No OS,1.95,20383000.0,0,1,0,0,0,0,1,1,1920,1080
189,Dell,Inspiron 7773,Notebook,17.3,1920x1080,Intel Core i7 8550U 1.8GHz,16,512,Nvidia GeForce 150MX,Windows 10,2.77,26333000.0,0,1,0,0,0,1,0,1,1920,1080
190,Dell,XPS 15,Notebook,15.6,3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1050,Windows 10,2.06,40749000.0,0,1,0,0,0,1,0,3,3840,2160
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,No OS,2.4,13243000.0,0,1,0,0,0,0,1,1,1920,1080
192,Acer,Swift 7,Ultrabook,13.3,1920x1080,Intel Core i5 7Y54 1.2GHz,8,256,Intel HD Graphics 615,Windows 10,1.12,16813000.0,0,1,0,0,0,0,1,1,1920,1080
193,Dell,Inspiron 5770,Notebook,17.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,128,AMD Radeon 530,Windows 10,2.8,18445000.0,1,1,0,0,1000,0,0,1,1920,1080
194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,2560x1440,Intel Core i7 7500U 2.7GHz,16,1000,Intel HD Graphics 620,Windows 10,1.42,48008000.0,0,1,0,0,0,1,0,0,2560,1440
195,Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.3,4420000.0,0,0,1,0,0,0,1,1,1920,1080
196,Xiaomi,Mi Notebook,Ultrabook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Nvidia GeForce MX150,No OS,1.3,16998300.0,0,1,0,0,0,0,1,1,1920,1080
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8,256,Nvidia GeForce MX150,No OS,2.8,11866000.0,0,1,0,0,0,0,0,0,1600,900
198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,1000,Intel UHD Graphics 620,Windows 10,1.62,14263000.0,1,0,0,0,0,1,1,1,1920,1080
199,HP,ProBook 470,Notebook,17.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,1000,Nvidia GeForce 930MX,Windows 10,2.5,15538000.0,1,0,0,0,0,0,1,1,1920,1080
200,Razer,Blade Pro,Gaming,17.3,3840x2160,Intel Core i7 7820HK 2.9GHz,32,1000,Nvidia GeForce GTX 1080,Windows 10,3.49,103683000.0,0,1,0,0,0,1,0,3,3840,2160
201,HP,ProBook 430,Notebook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,512,Intel UHD Graphics 620,Windows 10,1.49,16303000.0,0,1,0,0,0,0,0,1,1920,1080
202,HP,Omen 17-W295,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1050,Windows 10,3.35,23443000.0,1,1,0,0,1000,0,1,1,1920,1080
203,HP,Probook 470,Notebook,17.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Nvidia GeForce 930MX ,Windows 10,2.5,17765000.0,0,1,0,0,0,0,0,1,1920,1080
204,Dell,Inspiron 7577,Gaming,15.6,3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1060,Windows 10,2.65,31365000.0,1,1,0,0,1000,0,1,3,3840,2160
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,128,Intel HD Graphics 520,Windows 10,2.1,8381000.0,0,1,0,0,0,0,0,0,1366,768
206,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,Nvidia GeForce 940MX,Windows 10,2.23,12614000.0,1,0,0,0,0,0,0,1,1920,1080
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1060,Windows 10,3.2,29733000.0,1,1,0,0,1000,0,1,1,1920,1080
208,Dell,Precision 7520,Workstation,15.6,3840x2160,Intel Xeon E3-1505M V6 3GHz,16,256,Nvidia Quadro M1200,Windows 10,2.8,51935000.0,1,1,0,0,1000,0,0,3,3840,2160
209,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1060,No OS,2.4,23766000.0,0,1,0,0,0,0,0,1,1920,1080
210,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,6,1000,Intel HD Graphics 620,Windows 10,2.3,7463000.0,1,0,0,0,0,1,0,0,1366,768
211,Dell,XPS 13,Ultrabook,13.3,3840x2160,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.21,33133000.0,0,1,0,0,0,1,1,3,3840,2160
212,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.2,24633000.0,0,1,0,0,0,0,0,1,1920,1080
213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.2,10149000.0,0,1,0,0,0,0,0,0,1366,768
215,Acer,Aspire 7,Notebook,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000,Nvidia GeForce GTX 1050,Linux,2.4,13243000.0,1,0,0,0,0,0,0,1,1920,1080
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1050,Windows 10,2.9,23919000.0,1,1,0,0,1000,0,0,1,1920,1080
217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,No OS,2.1,5933000.0,1,0,0,0,0,0,0,1,1920,1080
218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,No OS,2.2,9333000.0,0,1,0,0,0,0,0,1,1920,1080
219,Huawei,MateBook X,Ultrabook,13.0,2160x1440,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.05,25483000.0,0,1,0,0,0,0,1,1,2160,1440
220,Dell,Inspiron 5370,Ultrabook,13.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,AMD Radeon 530,Windows 10,1.4,15841960.0,0,1,0,0,0,0,1,1,1920,1080
221,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8,1000,Nvidia GeForce GTX 940MX,No OS,2.8,10013000.0,1,0,0,0,0,0,0,0,1600,900
222,HP,Probook 440,Notebook,14.0,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Nvidia GeForce 930MX,Windows 10,1.63,17527000.0,0,1,0,0,0,0,0,1,1920,1080
223,Dell,Latitude 5490,Ultrabook,14.0,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.6,19533000.0,0,1,0,0,0,0,0,1,1920,1080
224,Dell,Inspiron 5379,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 8550U 1.8GHz,16,512,Intel UHD Graphics 620,Windows 10,1.62,21743000.0,0,1,0,0,0,1,0,1,1920,1080
225,Dell,Inspiron 3576,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,AMD Radeon 520,Linux,2.2,11514950.0,0,1,0,0,0,0,0,1,1920,1080
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.74,15283000.0,0,1,0,0,0,0,1,1,1920,1080
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,1920x1080,Intel Core i7 6500U 2.5GHz,8,256,Intel HD Graphics 520,Windows 10,1.2,23171000.0,0,1,0,0,0,0,0,1,1920,1080
228,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,1000,Intel UHD Graphics 620,Windows 10,2.1,13498000.0,1,0,0,0,0,0,0,1,1920,1080
229,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,4.42,41757780.0,1,1,0,0,1000,0,1,1,1920,1080
230,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce 940MX,Windows 10,2.2,14144000.0,0,1,0,0,0,0,0,1,1920,1080
231,Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,16,1000,AMD Radeon R7 M445,Windows 10,2.3,14603170.0,1,0,0,0,0,1,0,1,1920,1080
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Nvidia GeForce 920MX ,Windows 10,2.0,13073000.0,0,1,0,0,0,0,0,1,1920,1080
233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Nvidia GeForce GTX 950M,Windows 10,2.69,15147000.0,1,1,0,0,500,0,0,1,1920,1080
234,HP,ZBook 15u,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,AMD FirePro W4190M ,Windows 10,1.9,21573000.0,1,0,0,0,0,0,0,1,1920,1080
235,Asus,Pro P2540UA-XO0198T,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1000,Intel HD Graphics 620,Windows 10,2.37,6782830.0,1,0,0,0,0,0,0,0,1366,768
236,HP,15-rb013nv (E2-9000e/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 9000e 1.5GHz,4,500,AMD Radeon R2,Windows 10,2.1,5610000.0,1,0,0,0,0,0,0,0,1366,768
237,Lenovo,Legion Y720-15IKB,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1060,Windows 10,3.2,25483000.0,1,1,0,0,1000,0,1,1,1920,1080
238,Dell,Vostro 5468,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.6,14603000.0,0,1,0,0,0,0,0,1,1920,1080
239,Acer,Aspire R7,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.6,11713000.0,0,1,0,0,0,1,1,1,1920,1080
240,Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,16,256,AMD Radeon R7 M445,Linux,2.36,15283000.0,0,1,0,0,0,0,0,1,1920,1080
241,Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000,Intel HD Graphics 520,Linux,2.1,6630000.0,1,0,0,0,0,0,0,0,1366,768
242,Asus,X555QG-DM242T (A10-9620P/4GB/1TB,Notebook,15.6,1920x1080,AMD A10-Series A10-9620P 2.5GHz,4,128,AMD Radeon R5 M430,Windows 10,2.2,9775000.0,1,1,0,0,1000,0,0,1,1920,1080
243,Asus,ROG G703VI-E5062T,Gaming,17.3,1920x1080,Intel Core i7 7820HK 2.9GHz,32,512,Nvidia GeForce GTX 1080,Windows 10,4.7,66130000.0,1,1,0,0,1000,0,0,1,1920,1080
244,Acer,Nitro AN515-51,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.5,14382000.0,0,1,0,0,0,0,1,1,1920,1080
245,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,128,Intel HD Graphics 520,Windows 10,2.2,10013000.0,0,1,0,0,0,0,0,0,1366,768
246,Asus,VivoBook Pro,Notebook,17.3,1920x1080,Intel Core i7 8550U 1.8GHz,8,128,Nvidia GeForce 150MX,Windows 10,2.1,19465000.0,1,1,0,0,1000,0,0,1,1920,1080
247,Asus,F756UX-T4201D (i7-7500U/8GB/128GB,Notebook,17.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,128,Nvidia GeForce GTX 950M,No OS,2.69,15113000.0,1,1,0,0,1000,0,0,1,1920,1080
248,Dell,Inspiron 5577,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256,Nvidia GeForce GTX 1050,Windows 10,2.56,14943000.0,0,1,0,0,0,0,0,1,1920,1080
249,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.38,18343000.0,0,1,0,0,0,1,1,1,1920,1080
250,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,128,AMD Radeon 530,Windows 10,2.2,16745000.0,1,1,0,0,2000,0,0,1,1920,1080
251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.04,9503000.0,1,0,0,0,0,1,0,0,1366,768
252,Asus,Rog G701VIK-BA060T,Gaming,17.3,1920x1080,Intel Core i7 7820HK 2.9GHz,16,256,Nvidia GeForce GTX 1080,Windows 10,3.6,50983000.0,0,1,0,0,0,0,0,1,1920,1080
253,HP,ProBook 430,Notebook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,4,500,Intel UHD Graphics 620,Windows 10,1.49,11475000.0,1,0,0,0,0,0,1,1,1920,1080
254,Apple,MacBook Pro,Ultrabook,13.3,2560x1600,Intel Core i5 3.1GHz,8,512,Intel Iris Plus Graphics 650,macOS,1.37,34680000.0,0,1,0,0,0,0,1,0,2560,1600
255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,1000,Intel UHD Graphics 620,Windows 10,2.08,13923000.0,1,0,0,0,0,1,1,1,1920,1080
256,Asus,ROG G752VSK-GC493T,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 980M,Windows 10,4.3,30583000.0,1,1,0,0,1000,0,0,1,1920,1080
257,Asus,X505BP-BR019T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1000,AMD Radeon R5 M420,Windows 10,1.68,7973000.0,1,0,0,0,0,0,0,0,1366,768
258,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,1920x1080,Intel Core i7 8550U 1.8GHz,8,512,Intel UHD Graphics 620,Windows 10,1.37,31433000.0,0,1,0,0,0,1,1,1,1920,1080
259,Acer,Aspire 5,Notebook,17.3,1920x1080,Intel Core i3 7130U 2.7GHz,4,256,Nvidia GeForce MX130,Windows 10,3.0,11934000.0,0,1,0,0,0,0,1,1,1920,1080
260,Dell,Vostro 5370,Ultrabook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.41,16133000.0,0,1,0,0,0,0,0,1,1920,1080
